score_mode,period,bucket,horizon_bars,observation_count,mean_return_pct,median_return_pct,std_return_pct,hit_rate_pct
return_20_plus_60,2026-01,bottom,5,1260,0.034082302981513886,-0.02795073036474527,0.884961030336368,47.38095238095238
return_20_plus_60,2026-01,middle,5,1260,0.038702248758663266,0.0284015497883483,0.7968936237702957,51.90476190476191
return_20_plus_60,2026-01,top,5,1260,-0.027751118753357656,-0.010809410143475251,1.082048299997922,49.047619047619044
return_20_plus_60,2026-01,top_minus_bottom,5,252,-0.061833421734871524,-0.0028801045808102277,0.5552096256274374,49.2063492063492
return_20_plus_60,2026-01,bottom,10,1260,0.10272558394231862,-0.0016715699384828309,1.2069765256141503,49.76190476190476
return_20_plus_60,2026-01,middle,10,1260,0.03458907422509531,0.03988825125752493,1.1007056107340218,51.98412698412699
return_20_plus_60,2026-01,top,10,1260,-0.03404437976818152,0.013079552605566036,1.5433881656395398,50.63492063492063
return_20_plus_60,2026-01,top_minus_bottom,10,252,-0.13676996371050015,-0.052049284144325414,0.7586732933301606,48.01587301587302
return_20_plus_60,2026-01,bottom,20,1260,0.228920941531656,0.1857167277766636,1.5982347268545924,54.44444444444444
return_20_plus_60,2026-01,middle,20,1260,0.07764213832574139,0.05619000516842165,1.3358817234275377,51.90476190476191
return_20_plus_60,2026-01,top,20,1260,-0.01147712778422384,0.0988074052923893,2.182878062517355,53.01587301587302
return_20_plus_60,2026-01,top_minus_bottom,20,252,-0.24039806931587976,-0.23395351427372707,1.12030575388085,39.682539682539684
return_20_plus_60,2026-02,bottom,5,2460,0.023732280910980806,0.05085702109983714,1.2174993546484076,53.08943089430894
return_20_plus_60,2026-02,middle,5,2460,-0.030791673343363718,0.022372685404192794,1.1098084589178332,51.300813008130085
return_20_plus_60,2026-02,top,5,2460,-0.07741138344722484,-0.006756715332040253,1.0567882645886382,49.22764227642276
return_20_plus_60,2026-02,top_minus_bottom,5,492,-0.10114366435820564,-0.0772628083241167,0.8513207063059043,40.853658536585364
return_20_plus_60,2026-02,bottom,10,2460,0.0391441527474414,0.14561436385769344,1.7649246312108373,55.28455284552846
return_20_plus_60,2026-02,middle,10,2460,-0.02891437403346552,0.03167912965892361,1.5278394709335605,51.54471544715447
return_20_plus_60,2026-02,top,10,2460,-0.17597590041931385,-0.05178583664245395,1.491995658162819,47.84552845528455
return_20_plus_60,2026-02,top_minus_bottom,10,492,-0.21512005316675525,-0.16836148852661936,1.0785072698628972,38.21138211382114
return_20_plus_60,2026-02,bottom,20,2460,0.025774067966976,0.17669527557957476,2.4652835878690835,54.0650406504065
return_20_plus_60,2026-02,middle,20,2460,0.01022833543511376,0.12437383337143837,2.1438495727754123,52.642276422764226
return_20_plus_60,2026-02,top,20,2460,-0.36849205353004605,-0.19243575804059887,1.9849537063002987,44.22764227642276
return_20_plus_60,2026-02,top_minus_bottom,20,492,-0.39426612149702195,-0.36015150852009237,1.4331232543301746,36.58536585365854
return_20_plus_60,2026-03,bottom,5,2860,-0.021684929993329827,-0.008603745099078353,0.9442758401977129,49.09090909090909
return_20_plus_60,2026-03,middle,5,2860,-0.01077630149653789,-0.01878967929331843,0.8817415382398093,48.63636363636364
return_20_plus_60,2026-03,top,5,2860,-0.013878334443491885,-0.016630806742012894,0.8493475312979225,48.11188811188811
return_20_plus_60,2026-03,top_minus_bottom,5,572,0.007806595549837934,0.020590182979665084,0.6334964586672603,51.92307692307693
return_20_plus_60,2026-03,bottom,10,2860,-0.06115804342998229,-0.052444795697720314,1.3241073635888085,47.23776223776224
return_20_plus_60,2026-03,middle,10,2860,-0.005622609885647381,0.010649929227302124,1.2455220178925963,50.38461538461539
return_20_plus_60,2026-03,top,10,2860,-0.028009003835784144,-0.029556575659273054,1.1436518735068637,48.6013986013986
return_20_plus_60,2026-03,top_minus_bottom,10,572,0.033149039594198154,0.03062478323542006,0.9538799645742345,52.62237762237763
return_20_plus_60,2026-03,bottom,20,2860,-0.13161833615776333,-0.17904615129926693,1.9087316050201775,45.55944055944056
return_20_plus_60,2026-03,middle,20,2860,-0.007684747265115804,-0.03793338583963912,1.7251520755795289,49.02097902097902
return_20_plus_60,2026-03,top,20,2860,-0.06701069926374736,0.02717195602414124,1.5717621492046425,50.97902097902099
return_20_plus_60,2026-03,top_minus_bottom,20,572,0.06460763689401602,0.09030791749676026,1.4875742752652699,51.22377622377622
return_20_plus_60,2026-04,bottom,5,1010,0.007254586173019149,-0.03589375909035519,1.0739697059858626,47.12871287128713
return_20_plus_60,2026-04,middle,5,1010,0.0250636679016264,0.02916587863417419,0.8546156836540624,52.475247524752476
return_20_plus_60,2026-04,top,5,1010,0.16300119194116391,0.07004258856811996,1.0440144682649146,56.13861386138615
return_20_plus_60,2026-04,top_minus_bottom,5,202,0.15574660576814484,0.16870862698139422,0.7057964047096066,65.34653465346535
return_20_plus_60,2026-04,bottom,10,985,0.01942295458225169,-0.10973093973576376,1.4453118295369225,45.88832487309645
return_20_plus_60,2026-04,middle,10,985,0.03058564719871564,0.07773158944202052,1.1822150945947065,54.923857868020306
return_20_plus_60,2026-04,top,10,985,0.3060248540477835,0.13595791215936792,1.4120848117611835,55.83756345177665
return_20_plus_60,2026-04,top_minus_bottom,10,197,0.2866018994655317,0.34497430530074036,0.9165866368186748,67.00507614213198
return_20_plus_60,2026-04,bottom,20,935,0.09105929103562148,-0.018575851393187737,1.958166344426455,49.411764705882355
return_20_plus_60,2026-04,middle,20,935,0.10944168587998161,0.11169344445398632,1.7303435036414334,54.4385026737968
return_20_plus_60,2026-04,top,20,935,0.4883073977991063,0.24168828106581053,2.087893591161212,57.21925133689839
return_20_plus_60,2026-04,top_minus_bottom,20,187,0.39724810676348477,0.6203338987295659,1.2302607006772466,63.63636363636363
